audio_id,text,true_label,true_label_id,prob_anger,prob_frust,prob_sadne,prob_neutr,prob_satis,goemo_anger,goemo_disgust,goemo_fear,goemo_joy,goemo_neutral,goemo_sadness,vader_pos,vader_neg,vader_neu,vader_compound,sb_ang,sb_hap,sb_sad,sb_neu
train_00859,Yeah?,neutral,3,0.0055923461914062,0.9423828125,0.0025215148925781,0.048187255859375,0.0013103485107421,0.0251190066337585,0.0190925002098083,0.00441788835451,0.0046263257972896,0.0471796505153179,0.0032452614977955,1.0,0.0,0.0,0.296,2.599778554213117e-06,0.9160569310188292,0.0016355736879631,0.0823049694299697
train_00860,I think I might need one more cup of coffee.,neutral,3,1.4901161193847656e-06,5.960464477539062e-07,9.715557098388672e-06,1.0,0.0001201629638671,0.0051513938233256,0.0094425920397043,0.0029452927410602,0.0159618351608514,0.9255396127700806,0.0116642992943525,0.0,0.0,1.0,0.0,0.4821231365203857,0.4469823539257049,0.0058435290120542,0.0650510042905807
train_00861,"Sure! Uh, let me get it for ya.",neutral,3,9.14931297302246e-05,7.390975952148437e-06,0.0001052021980285,0.99951171875,6.145238876342773e-05,0.6430176496505737,0.0927614644169807,0.0176354832947254,0.1068767011165618,0.1058496609330177,0.0115250265225768,0.27,0.0,0.73,0.3802,8.614469697931781e-05,0.0730942711234092,0.0005138068809174,0.9263058304786682
train_00862,Okay.,neutral,3,0.0013036727905273,0.00040864944458,0.0027923583984375,0.986328125,0.0092697143554687,0.1991477161645889,0.206334576010704,0.0164009127765893,0.0166635476052761,0.5348884463310242,0.0246367845684289,1.0,0.0,0.0,0.2263,0.0150027275085449,0.3799374997615814,0.0592818558216095,0.5457778573036194
train_00863,Hey its Mona! From the wedding.,satisfaction,4,1.704692840576172e-05,2.562999725341797e-06,1.3113021850585938e-06,0.0002462863922119,0.99951171875,0.0858466178178787,0.0120475739240646,0.0055064531043171,0.5030303597450256,0.0757119283080101,0.0403702892363071,0.0,0.0,1.0,0.0,0.0229324996471405,0.9477459192276,0.0015517924912273,0.0277698468416929
train_00864,Oh hi!,satisfaction,4,0.0055809020996093,7.635354995727539e-05,0.0001286268234252,0.0052528381347656,0.98876953125,0.024400521069765,0.0074511840939521,0.0037163426168262,0.5513593554496765,0.0277900788933038,0.0117167839780449,0.0,0.0,1.0,0.0,0.011019037105143,0.97869211435318,0.0075631137005984,0.0027257113251835
train_00865,Hi!,satisfaction,4,0.0673828125,0.0002292394638061,0.0007529258728027,0.015869140625,0.91552734375,0.0170599538832902,0.0023791133426129,0.001847542473115,0.7635965943336487,0.0923478156328201,0.0076877465471625,0.0,0.0,1.0,0.0,0.0006282860413193,0.3785514235496521,0.1870654970407486,0.4337548017501831
train_00866,"Im good except umm, you still owe me a dance.",neutral,3,2.9206275939941406e-06,7.808208465576172e-06,0.0039939880371093,0.99560546875,0.000176191329956,0.0565102435648441,0.1196100786328315,0.0303782597184181,0.2060334086418151,0.4605604410171509,0.0941565409302711,0.244,0.0,0.756,0.4404,0.000336780300131,0.6983806490898132,0.0090683316811919,0.2922143042087555
train_00867,"Oh thats right. Well uh, would you be interested in seeing a Ukrainian film?",satisfaction,4,9.357929229736328e-06,4.410743713378906e-06,2.384185791015625e-06,0.0003199577331542,0.99951171875,0.025373600423336,0.0414742045104503,0.0167496856302022,0.0447733253240585,0.7089058756828308,0.009117760695517,0.286,0.0,0.714,0.5859,1.1437880857556593e-05,0.7436063289642334,0.0055136838927865,0.2508685290813446
train_00868,Great! Well umm,satisfaction,4,0.0001561641693115,2.86102294921875e-06,5.0067901611328125e-06,0.0002660751342773,0.99951171875,0.0037742734421044,0.0017800304340198,0.0004799596790689,0.9668523073196412,0.0123320752754807,0.0020912019535899,0.867,0.0,0.133,0.7574,0.0041787223890423,0.4276823103427887,0.0111226253211498,0.5570163726806641
train_00869,"Look, I feel really bad about how I freaked you out before, so I called the father and asked him to meet you here so you can tell him.",sadness,2,4.76837158203125e-07,1.788139343261719e-07,1.0,1.5497207641601562e-05,7.152557373046875e-07,0.0386212840676307,0.4582356810569763,0.0555557906627655,0.009104804135859,0.0738290250301361,0.356308102607727,0.0,0.182,0.818,-0.7178,0.0029695499688386,0.3685442507266998,0.2458931505680084,0.3825930655002594
train_00870,Go!,anger,0,0.99560546875,3.4809112548828125e-05,0.000584602355957,0.0011978149414062,0.0024299621582031,0.926548182964325,0.0042643817141652,0.0304398909211158,0.0057677631266415,0.0186079926788806,0.0068864761851727,0.0,0.0,1.0,0.0,0.0698248520493507,0.3485326766967773,0.1123536229133606,0.4692888557910919
train_00871,"Okay, sorry. Yeah.",neutral,3,0.000490665435791,7.581710815429688e-05,0.0012407302856445,0.99365234375,0.0045051574707031,0.0209848377853631,0.1369737982749939,0.0462886653840541,0.0094915814697742,0.1392381936311721,0.6374964118003845,0.759,0.241,0.0,0.4215,0.0096987057477235,0.312996357679367,0.0025038814637809,0.6748010516166687
train_00872,Hey Rach.,neutral,3,0.040557861328125,8.338689804077148e-05,0.0063018798828125,0.95263671875,0.0004777908325195,0.0184966642409563,0.0125004239380359,0.0034971002023667,0.5163528919219971,0.3616754114627838,0.0244395565241575,0.0,0.0,1.0,0.0,0.0099004041403532,0.1865726709365844,0.0535517148673534,0.7499752640724182
train_00873,"I may play the fool at times, but Im a little more than a pretty blond girl with an ass that wont quit.",anger,0,1.0,3.337860107421875e-06,3.6954879760742183e-06,8.970499038696289e-05,3.039836883544922e-06,0.1886570900678634,0.4666958153247833,0.0419918484985828,0.061514101922512,0.1392684578895568,0.094300240278244,0.199,0.209,0.592,-0.0784,0.0145760411396622,0.8076506853103638,0.0469345040619373,0.1308387666940689
train_00874,I believe this belongs to the father of your baby.,neutral,3,5.662441253662109e-06,2.384185791015625e-07,1.1622905731201172e-05,1.0,1.156330108642578e-05,0.035514973104,0.0074543817900121,0.0063402340747416,0.0400978252291679,0.503536581993103,0.0059021729975938,0.0,0.0,1.0,0.0,0.0046002697199583,0.2650860249996185,0.0619364455342292,0.6683772206306458
train_00875,Uh-huh. Now you can turn around or you can go in there and rip the Band-Aid off. What to you want to do?,neutral,3,0.0014724731445312,0.0020999908447265,5.394220352172852e-05,0.9931640625,0.00335693359375,0.1659125685691833,0.240708589553833,0.1049010306596756,0.0082192942500114,0.41485196352005,0.0271645560860633,0.056,0.0,0.944,0.0772,0.0813938006758689,0.4473421275615692,0.2167564481496811,0.2545076906681061
train_00876,"Uh, lets rip!",frustration,1,2.384185791015625e-07,1.0,3.039836883544922e-06,1.0132789611816406e-06,8.940696716308594e-07,0.9252946972846984,0.0264542270451784,0.0215101838111877,0.0070683751255273,0.0092443292960524,0.0069626970216631,0.0,0.0,1.0,0.0,0.0007603413541801,0.2604143023490906,0.0009320286335423,0.737893283367157
train_00877,Oh Phoebe!,satisfaction,4,0.0014820098876953,1.239776611328125e-05,0.0002124309539794,0.0002416372299194,0.998046875,0.0417356789112091,0.0161543134599924,0.0109820608049631,0.0570320263504982,0.0252920221537351,0.0408031828701496,0.0,0.0,1.0,0.0,0.0426128283143043,0.8428964018821716,0.0806919932365417,0.0337987691164016
train_00878,"Hey, thank you so much for these tickets, Chandler.",satisfaction,4,6.878376007080078e-05,4.410743713378906e-06,2.1457672119140625e-06,0.0033893585205078,0.99658203125,0.0148789109662175,0.0046190209686756,0.0017489477759227,0.781390905380249,0.1075760349631309,0.0100611010566353,0.238,0.0,0.762,0.3612,0.0370862148702144,0.135916069149971,0.0044985963031649,0.8224990963935852
train_00879,"Oh well, this was a really important experience for me, and    I wanted to share it with you.",satisfaction,4,9.298324584960938e-06,2.205371856689453e-06,6.556510925292969e-07,0.0025901794433593,0.99755859375,0.0015524986665695,0.000826206349302,0.0013563364045694,0.9596761465072632,0.02146652713418,0.0041438266634941,0.299,0.0,0.701,0.659,0.000288637005724,0.3612194359302521,0.0083359396085143,0.6301560401916504
train_00880,"Oh, you're so wonderful.",satisfaction,4,1.3709068298339844e-05,1.4722347259521484e-05,5.543231964111328e-06,0.0001174211502075,1.0,0.0032338304445147,0.0101786293089389,0.005422874353826,0.7403229475021362,0.0564723648130893,0.0103550180792808,0.612,0.0,0.388,0.6948,0.0049344911240041,0.180098071694374,0.0664507299661636,0.7485166788101196
train_00881,"It can’t be me, I’m standing right here.",neutral,3,2.9206275939941406e-06,1.2576580047607422e-05,1.9669532775878903e-05,1.0,2.378225326538086e-05,0.0944768115878105,0.074796475470066,0.0694771036505699,0.0373695492744445,0.520940899848938,0.0143461432307958,0.0,0.0,1.0,0.0,0.016654310747981,0.6081944108009338,0.0037985204253345,0.3713527619838714
train_00882,Wanna peek?,neutral,3,1.0251998901367188e-05,2.3245811462402344e-06,0.0003235340118408,0.99951171875,6.347894668579102e-05,0.0084720933809876,0.0067695192992687,0.014023458585143,0.0378807261586189,0.6600804924964905,0.0119195710867643,0.0,0.0,1.0,0.0,0.0018306816928088,0.7115410566329956,6.653691525571048e-05,0.2865617871284485
train_00883,No!,anger,0,0.7001953125,0.0021228790283203,0.2459716796875,0.0047187805175781,0.047027587890625,0.5688468217849731,0.1470859348773956,0.0399188473820686,0.0126948645338416,0.0398870967328548,0.0505966544151306,0.0,0.0,1.0,0.0,0.1726682633161544,0.4229690730571747,0.001552483998239,0.4028101563453674
train_00884,We’re not peeking?,sadness,2,5.364418029785156e-07,2.980232238769531e-07,1.0,7.68899917602539e-06,1.132488250732422e-06,0.0764086320996284,0.1130105927586555,0.0301565192639827,0.0033357858192175,0.2758549749851227,0.0053570996969938,0.0,0.0,1.0,0.0,0.0099411429837346,0.1829210072755813,0.006731002125889,0.8004068732261658
train_00885,"Hello sir, you know Monica.",neutral,3,2.9385089874267575e-05,8.344650268554688e-07,3.874301910400391e-06,1.0,5.543231964111328e-06,0.0077841435559093,0.0131777944043278,0.010308745317161,0.0213369559496641,0.8889788389205933,0.0120943132787942,0.0,0.0,1.0,0.0,0.0769688934087753,0.549439549446106,0.0014712599804624,0.3721202611923218
train_00886,Chandler is fantastic!!,satisfaction,4,1.6510486602783203e-05,6.437301635742188e-06,3.457069396972656e-06,6.133317947387695e-05,1.0,0.0070695537142455,0.0048050452023744,0.0017954689683392,0.8290336728096008,0.0922550708055496,0.0038467703852802,0.677,0.0,0.323,0.6351,0.0734742879867553,0.7316473722457886,0.0404554307460784,0.1544229835271835
train_00887,Yknow how people just click?,satisfaction,4,4.827976226806641e-06,6.020069122314453e-06,2.205371856689453e-06,0.0002187490463256,1.0,0.196302443742752,0.0641062334179878,0.0251663792878389,0.1876855343580246,0.2447705715894699,0.0150743825361132,0.0,0.0,1.0,0.0,0.5359292030334473,0.1850886344909668,0.0306879710406065,0.2482942193746566
train_00888,"Like he came by to pick me up, and I opened the door, and it was just like, click!",satisfaction,4,8.106231689453125e-06,3.814697265625e-06,2.5033950805664062e-06,6.753206253051758e-05,1.0,0.2323757112026214,0.0284442231059074,0.0296316016465425,0.0644411146640777,0.1716838777065277,0.0124361291527748,0.237,0.0,0.763,0.6476,0.1033761799335479,0.8233740329742432,0.0018733560573309,0.0713764354586601
train_00889,"Oh, and hes got such a good heart! Doesnt he have a good heart?",satisfaction,4,5.781650543212891e-06,9.894371032714844e-06,3.635883331298828e-06,9.673833847045898e-05,1.0,0.1050884574651718,0.0827726572751998,0.013780296780169,0.1180418133735656,0.0422167107462883,0.025548493489623,0.592,0.0,0.408,0.9381,0.8790890574455261,0.1148266270756721,0.002894623670727,0.0031896585132926
train_00890,"Oh, I know...",satisfaction,4,0.0002084970474243,9.715557098388672e-06,0.000129222869873,0.0005903244018554,0.9990234375,0.0722199231386184,0.30006805062294,0.0735101625323295,0.044574849307537,0.3883701264858246,0.042932778596878,0.0,0.0,1.0,0.0,0.0056404578499495,0.99001806974411,0.0038843220099806,0.0004571222525555
train_00891,"Oh, I know and hes soo sweet! Listen, he said he was going to call, so put him straight through.",satisfaction,4,8.165836334228516e-06,2.264976501464844e-06,2.026557922363281e-06,0.0001448392868041,1.0,0.1061528623104095,0.0692636743187904,0.0164955984801054,0.587415337562561,0.1298822313547134,0.0350546240806579,0.233,0.0,0.767,0.6658,0.0430170372128486,0.947902500629425,0.0042938822880387,0.0047866236418485
train_00892,Isnt this great?!,satisfaction,4,4.142522811889648e-05,2.682209014892578e-06,2.86102294921875e-06,9.047985076904296e-05,1.0,0.1045141071081161,0.042844396084547,0.0148264225572347,0.0198255963623523,0.0286556594073772,0.0107482802122831,0.687,0.0,0.313,0.6588,0.0027559855952858,0.9602763056755066,0.0365781374275684,0.0003895373374689
train_00893,Dont spoil it.,neutral,3,1.1265277862548828e-05,7.152557373046875e-07,0.000889778137207,0.99853515625,0.0004992485046386,0.5948812961578369,0.1703480184078216,0.0268287658691406,0.0193649772554636,0.1115135252475738,0.0694895759224891,0.0,0.0,1.0,0.0,0.2332178950309753,0.0742094293236732,0.0004047454858664,0.6921679377555847
train_00894,Get Out!,anger,0,0.97265625,0.0001298189163208,0.0041046142578125,0.0019378662109375,0.02105712890625,0.4569211602210998,0.0107643818482756,0.0340438522398471,0.1232078224420547,0.2778626978397369,0.025096220895648,0.0,0.0,1.0,0.0,0.0356140509247779,0.5731212496757507,0.0053621237166225,0.3859025537967682
train_00895,"Ross, can I talk to you for a minute?",neutral,3,2.0384788513183597e-05,4.172325134277344e-07,2.682209014892578e-06,1.0,3.635883331298828e-06,0.0118590286001563,0.019743014127016,0.0166898462921381,0.0238084755837917,0.8263081908226013,0.013261079788208,0.0,0.0,1.0,0.0,0.0049893441610038,0.1343409866094589,0.029413579031825,0.8312560319900513
train_00896,There was hum...  there was another reason that I thought it was time to end it with Joey.,neutral,3,2.229213714599609e-05,3.5762786865234375e-07,0.0008668899536132,0.9990234375,0.0001571178436279,0.0079230107367038,0.0179351009428501,0.0063651469536125,0.0388939380645751,0.6421570777893066,0.0822580829262733,0.0,0.0,1.0,0.0,0.0096960086375474,0.2114598155021667,0.0326642096042633,0.74617999792099
train_00897,I started to realize that I was having feelings for someone  else.,neutral,3,0.0009303092956542,1.132488250732422e-06,0.0002851486206054,0.99853515625,3.1828880310058594e-05,0.118499681353569,0.31817826628685,0.1799357831478119,0.0319403335452079,0.028414998203516,0.2810617685317993,0.0,0.0,1.0,0.0,0.0024876792449504,0.1387068033218383,0.1267930120229721,0.7320124506950378
train_00898,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",neutral,3,1.5974044799804688e-05,3.5762786865234375e-07,3.814697265625e-06,1.0,4.708766937255859e-06,0.0099571170285344,0.0187907312065362,0.00474373716861,0.0137360636144876,0.4834610521793365,0.0172464773058891,0.136,0.0,0.864,0.296,0.1602363884449005,0.629717230796814,0.0008955827215686,0.2091508507728576
train_00899,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",neutral,3,8.416175842285156e-05,8.910894393920898e-05,2.9206275939941406e-06,1.0,1.3947486877441406e-05,0.0127084581181406,0.112391859292984,0.0157790277153253,0.0048654559068381,0.7464789152145386,0.0117259779945015,0.0,0.0,1.0,0.0,9.79652104433626e-05,0.883620023727417,0.0066710584796965,0.1096109598875045
train_00900,"Yeah, can you guys just throw him in the pool later?",neutral,3,3.874301910400391e-06,6.556510925292969e-07,1.3589859008789062e-05,1.0,1.0073184967041016e-05,0.0884901955723762,0.2539846301078796,0.0153278904035687,0.0102761061862111,0.5873352885246277,0.0183688811957836,0.18,0.0,0.82,0.296,0.0113110784441232,0.1886646002531051,0.0013100785436108,0.798714280128479
train_00901,Or we could throw you both in,satisfaction,4,4.112720489501953e-06,4.887580871582031e-06,1.430511474609375e-06,0.0002052783966064,1.0,0.0134615246206521,0.0074503645300865,0.0025781921576708,0.0087529839947819,0.9535133242607116,0.0062821269966661,0.0,0.0,1.0,0.0,0.8373160362243652,0.1220976188778877,0.0006318473024293,0.0399545133113861
train_00902,"Ok, gentlemen!",anger,0,1.0,1.8477439880371092e-06,1.3709068298339844e-06,0.0001496076583862,7.271766662597656e-06,0.4467944502830505,0.061029627919197,0.0171441361308097,0.271778792142868,0.173013225197792,0.0095481956377625,0.0,0.0,1.0,0.0,0.0873752832412719,0.7120572924613953,0.0045887492597103,0.1959787160158157
train_00903,Please!,anger,0,0.353759765625,0.0047340393066406,0.6162109375,0.0030021667480468,0.0222320556640625,0.3773395717144012,0.2069201320409774,0.1610363870859146,0.0117428321391344,0.0924225524067878,0.0756825953722,1.0,0.0,0.0,0.3802,0.0307081919163465,0.7829269170761108,0.0006833535735495,0.1856815367937088
train_00904,Aren't we a little old for this?,anger,0,1.0,3.0994415283203125e-06,3.2782554626464844e-06,2.592802047729492e-05,7.092952728271484e-06,0.0123407756909728,0.041198905557394,0.0044552800245583,0.0032031626906245,0.7982091307640076,0.0147061189636588,0.0,0.0,1.0,0.0,0.0049329116009175,0.1939884424209594,0.0016881636111065,0.7993904948234558
train_00905,"I mean, we're scientists, right?",neutral,3,0.0003273487091064,1.7881393432617188e-06,0.0001238584518432,0.99951171875,9.119510650634766e-06,0.1843741983175277,0.3716456890106201,0.0076605714857578,0.0228840801864862,0.3964135348796844,0.0038133328780531,0.0,0.0,1.0,0.0,0.1315895617008209,0.1644858121871948,0.0009160180925391,0.7030086517333984
train_00906,"Yes, please!  So, what's going on?",neutral,3,8.344650268554688e-05,1.049041748046875e-05,1.3709068298339844e-06,0.99951171875,0.0004498958587646,0.1673165708780288,0.0901680961251258,0.5207650065422058,0.017319930717349,0.1060130670666694,0.0405009686946868,0.57,0.0,0.43,0.6476,0.0006078275619074,0.635709822177887,0.0109912902116775,0.3526911437511444
train_00907,We're academics.,anger,0,1.0,2.264976501464844e-06,1.132488250732422e-06,0.000146746635437,7.867813110351562e-06,0.010480435565114,0.0244748871773481,0.0031422465108335,0.0019372274400666,0.930875837802887,0.0049181776121258,0.0,0.0,1.0,0.0,0.014118643477559,0.0108776232227683,2.956897697004024e-05,0.9749740958213806
train_00908,And most importantly I... you-you will have to catch us first.,satisfaction,4,2.5033950805664062e-06,1.621246337890625e-05,2.205371856689453e-06,0.0001516342163085,1.0,0.0165254957973957,0.0063561075367033,0.0102997859939932,0.0175970047712326,0.8785799145698547,0.0129300495609641,0.206,0.0,0.794,0.3804,0.0038322580512613,0.1452145278453827,0.0026086715515702,0.8483445048332214
train_00909,"GO, GO, GO!",satisfaction,4,1.901388168334961e-05,3.874301910400391e-06,3.75509262084961e-06,0.0001047253608703,1.0,0.8228450417518616,0.0135182337835431,0.047068502753973,0.022602854296565,0.0715896263718605,0.0077472422271966,0.0,0.0,1.0,0.0,0.0271734818816185,0.6580255031585693,0.0589073747396469,0.2558936476707458
train_00910,"Uh, well... Joey and I broke up.",sadness,2,4.76837158203125e-07,4.76837158203125e-07,1.0,1.245737075805664e-05,3.039836883544922e-06,0.0082952370867133,0.0159850139170885,0.0042723440565168,0.0052523547783494,0.029238149523735,0.9312077164649964,0.212,0.283,0.505,-0.1779,0.0158209260553121,0.4090867638587951,0.0022024982608854,0.5728897452354431
train_00911,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",sadness,2,1.6689300537109375e-06,2.980232238769531e-07,1.0,3.75509262084961e-06,8.344650268554688e-07,0.1302549093961715,0.2478095442056656,0.0101365260779857,0.0405573546886444,0.0916061997413635,0.0179500244557857,0.281,0.0,0.719,0.8143,0.1813812106847763,0.6928099989891052,0.0155913708731532,0.1102174073457717
train_00912,I knew that was him!,anger,0,1.0,8.344650268554688e-07,2.86102294921875e-06,3.159046173095703e-05,5.245208740234375e-06,0.1973164677619934,0.0345242321491241,0.0123958336189389,0.0476036295294761,0.0283722151070833,0.0063232281245291,0.0,0.0,1.0,0.0,0.1942163705825805,0.524498701095581,0.0021227756515145,0.2791621387004852
train_00913,"Anyway I just, uh, I think it's for the best.",sadness,2,4.172325134277344e-07,5.364418029785156e-07,1.0,2.485513687133789e-05,2.9802322387695312e-06,0.0162911266088485,0.0369300618767738,0.002294230274856,0.307608962059021,0.6208494305610657,0.0085170054808259,0.318,0.0,0.682,0.6369,0.0190675891935825,0.5979759097099304,0.0078630791977047,0.3750934600830078
train_00914,"Hey, you ok?",neutral,3,0.000340461730957,6.079673767089844e-06,9.47713851928711e-06,0.040313720703125,0.95947265625,0.3481808006763458,0.0860579684376716,0.0268862303346395,0.2718739509582519,0.1754955202341079,0.0189930647611618,0.0,0.0,1.0,0.0,4.862115019932389e-05,0.0902057364583015,0.0191781744360923,0.8905674815177917
train_00915,I guess.,sadness,2,4.905462265014648e-05,4.148483276367188e-05,0.9990234375,0.0006957054138183,0.0001561641693115,0.0138181475922465,0.0549034141004085,0.0087666362524032,0.0123411510139703,0.8834299445152283,0.0169072542339563,0.0,0.0,1.0,0.0,0.1163757592439651,0.4525057077407837,0.0176243130117654,0.413494199514389
train_00916,Hi.,neutral,3,4.4405460357666016e-05,2.264976501464844e-06,0.000124454498291,0.99951171875,0.000200867652893,0.0057806619442999,0.0063270833343267,0.004430188331753,0.0533504895865917,0.8685232996940613,0.015172348357737,0.0,0.0,1.0,0.0,0.0025023948401212,0.5663495659828186,0.0019341032020747,0.4292139410972595
train_00917,"Hi, sweetie!",satisfaction,4,4.982948303222656e-05,6.973743438720703e-06,4.589557647705078e-06,0.0001450777053833,1.0,0.0056658936664462,0.0017254230333492,0.0007328139035962,0.8642654418945312,0.0606199353933334,0.0093638999387621,0.777,0.0,0.223,0.5411,0.0002859875676222,0.0548654869198799,0.0067937690764665,0.938054859638214
train_00918,"But work comes first!  Oh hey, but that?s sad about you though, what happened? Burn out? Burn all out, did ya?",satisfaction,4,3.159046173095703e-06,8.344650268554688e-06,2.086162567138672e-06,0.0001416206359863,1.0,0.0110979760065674,0.0054626390337944,0.0080132773146033,0.0363775007426738,0.0225032977759838,0.8246596455574036,0.0,0.213,0.787,-0.7508,0.0147038390859961,0.0797851756215095,0.0074514192529022,0.8980595469474792
train_00919,"Nooo, he?s leaving for a better job.",neutral,3,1.5497207641601562e-05,4.172325134277344e-07,7.092952728271484e-06,1.0,4.4465065002441406e-05,0.0757827684283256,0.1989850550889969,0.0107989199459552,0.025111936032772,0.130307987332344,0.1326810717582702,0.326,0.0,0.674,0.4404,0.0115377670153975,0.5855783820152283,0.0011711795814335,0.4017126560211181
train_00920,"Oh well that?s great, so I guess this is ah, this is good bye then. Huh?  Good bye.",satisfaction,4,5.304813385009766e-06,1.5497207641601562e-06,6.556510925292969e-07,0.0002079010009765,1.0,0.0067614447325468,0.0068796300329267,0.0023097877856343,0.8523843884468079,0.0985744073987007,0.0078484155237674,0.469,0.0,0.531,0.9074,0.0011777479667216,0.1112008690834045,0.0023916328791528,0.8852296471595764
train_00921,"Okay, then.",neutral,3,0.0001313686370849,1.7583370208740234e-05,8.702278137207031e-06,0.998046875,0.001739501953125,0.1402076482772827,0.1884105205535888,0.0160141345113515,0.0153634157031774,0.6139023900032043,0.0236841514706611,0.655,0.0,0.345,0.2263,0.0001180797553388,0.0589618012309074,0.0008786594844423,0.9400414228439332
train_00922,Okay.,neutral,3,0.0013036727905273,0.00040864944458,0.0027923583984375,0.986328125,0.0092697143554687,0.1991477161645889,0.206334576010704,0.0164009127765893,0.0166635476052761,0.5348884463310242,0.0246367845684289,1.0,0.0,0.0,0.2263,0.0007134738843888,0.3363063037395477,0.0005745945381931,0.6624056100845337
train_00923,Well we?re gonna miss you around here.,sadness,2,2.9206275939941406e-06,2.562999725341797e-06,1.0,1.4662742614746094e-05,6.973743438720703e-06,0.0072677307762205,0.0209659878164529,0.0089999055489897,0.0142158605158329,0.0464722029864788,0.8686763048171997,0.241,0.184,0.575,0.128,0.0001448696129955,0.9566644430160522,0.0194734521210193,0.023717226460576
train_00924,"Yeah, me too.",sadness,2,1.1920928955078123e-05,8.404254913330078e-06,1.0,5.2034854888916016e-05,3.4809112548828125e-05,0.0229723788797855,0.0779254361987114,0.0149295516312122,0.0328947864472866,0.6570894122123718,0.1612578183412552,0.524,0.0,0.476,0.296,0.0003538298478815,0.1201769411563873,0.0012122851330786,0.8782569766044617
train_00925,"So, see ya on Saturday.",neutral,3,2.9206275939941406e-06,4.76837158203125e-07,4.172325134277344e-06,0.99951171875,0.0002474784851074,0.0046829278580844,0.0031378152780234,0.0014304955257102,0.8258331418037415,0.143185093998909,0.0082788057625293,0.0,0.0,1.0,0.0,0.0003242127713747,0.2430624514818191,0.0195685382932424,0.7370447516441345
train_00926,"Yeah, you bet.",neutral,3,2.0384788513183597e-05,1.728534698486328e-06,7.569789886474609e-06,1.0,2.723932266235352e-05,0.0412707217037677,0.0483624413609504,0.0034464283380657,0.1492376029491424,0.7428896427154541,0.0088056456297636,0.524,0.0,0.476,0.296,0.1296136528253555,0.5572064518928528,0.0071402243338525,0.3060397505760193
train_00927,Hello.,neutral,3,8.559226989746094e-05,4.947185516357422e-06,6.836652755737305e-05,0.9990234375,0.0006723403930664,0.003300551790744,0.0064762025140225,0.0056044398806989,0.0058714114129543,0.9507733583450316,0.0077160955406725,0.0,0.0,1.0,0.0,0.0007366524660028,0.7381113171577454,0.00971704069525,0.2514349818229675
train_00928,"Hi, Ross.",neutral,3,9.47713851928711e-06,1.5497207641601562e-06,4.786252975463867e-05,1.0,4.208087921142578e-05,0.0059589534066617,0.005643680691719,0.0029661958105862,0.0668906420469284,0.8192812204360962,0.0206899736076593,0.0,0.0,1.0,0.0,0.0039605321362614,0.1007235720753669,0.0024075084365904,0.8929083943367004
train_00929,"Yeah, huh.",neutral,3,0.0002068281173706,2.562999725341797e-05,0.0003104209899902,0.99853515625,0.0008430480957031,0.0351196303963661,0.4300685524940491,0.0113190682604908,0.017705675214529,0.4821614325046539,0.0161658897995948,0.688,0.0,0.312,0.296,0.0007058135233819,0.1929462403059005,0.0208849962800741,0.7854629755020142
train_00930,I?ve got some bad news.,sadness,2,1.7881393432617188e-06,1.8477439880371092e-06,1.0,8.64267349243164e-06,7.033348083496094e-06,0.0776320695877075,0.1917803585529327,0.0494335480034351,0.0181400217115879,0.1124015972018241,0.3700717687606811,0.0,0.467,0.533,-0.5423,0.003308564890176,0.0309384688735008,0.0057245981879532,0.9600284099578856
train_00931,What?,frustration,1,0.012481689453125,0.4912109375,0.397216796875,0.08660888671875,0.0124588012695312,0.0335566811263561,0.0138106560334563,0.0096677746623754,0.0025199151132255,0.0138688422739505,0.0043388498015701,0.0,0.0,1.0,0.0,3.253478280385025e-05,0.7753176093101501,0.0003827976179309,0.2242669910192489
train_00932,"I can get a quick bite to eat, but then I have to come back up here.",neutral,3,1.8477439880371092e-06,8.702278137207031e-06,0.0001100897789001,1.0,1.5079975128173828e-05,0.0181379523128271,0.0624209940433502,0.0143227884545922,0.0348941907286644,0.7928963303565979,0.0667483508586883,0.0,0.0,1.0,0.0,0.0292413718998432,0.0494782477617263,0.0509771332144737,0.8703032732009888
train_00933,"Come on sweetie! You?ve had to work late every night for the past two weeks, what is it this time?",sadness,2,5.364418029785156e-07,1.788139343261719e-07,1.0,5.245208740234375e-06,5.960464477539062e-07,0.1330660134553909,0.0324782468378543,0.0195134207606315,0.0494136363267898,0.1624302715063095,0.061244998127222,0.169,0.0,0.831,0.593,0.0205924101173877,0.4841744005680084,0.0113476477563381,0.4838855862617492
train_00934,Whazzup??,neutral,3,0.0120391845703125,0.0001875162124633,0.7216796875,0.2225341796875,0.043365478515625,0.0610982589423656,0.0418267324566841,0.0054119913838803,0.0091642839834094,0.0263399872928857,0.0067872614599764,0.0,0.0,1.0,0.0,0.0113940155133605,0.8244385123252869,0.0483658351004123,0.1158016845583915
train_00935,"Seriously dude, 3 years ago.",satisfaction,4,2.950429916381836e-05,1.4901161193847656e-06,1.3113021850585938e-06,0.0003714561462402,0.99951171875,0.0145879490301013,0.0079839071258902,0.0011000731028616,0.0083950376138091,0.0582760460674762,0.0033792837057262,0.0,0.298,0.702,-0.1779,0.003424352267757,0.0999033078551292,0.0001284185855183,0.8965439796447754
